sra_accession,site_name,raw_n_read_pairs,raw_n_bases_approx,raw_mean_percent_gc,raw_mean_mean_seq_len,raw_mean_percent_duplicates,cleaned_n_read_pairs,cleaned_n_bases_approx,cleaned_mean_percent_gc,cleaned_mean_mean_seq_len,cleaned_mean_percent_duplicates
SAMN54959812,"Palo Alto RWQCP, CA",7984356,2410900000.0,50.0,151.0,75.37892943793155,7962531,2226200000.0,50.0,139.79614415315933,75.79082904232394
SAMN54959813,"Palo Alto RWQCP, CA",7995768,2414400000.0,50.0,151.0,56.049988473662914,7912890,2186100000.0,50.0,138.14742527698476,56.65636777516325
SAMN54959814,"Palo Alto RWQCP, CA",8005244,2417100000.0,50.0,151.0,48.37451993592079,7966707,2234100000.0,50.0,140.23310873614406,48.72993998411848
SAMN54959815,"Palo Alto RWQCP, CA",8003471,2416800000.0,51.0,151.0,39.26218181745492,7951394,2231100000.0,51.0,140.3170899341675,39.3848750752506
SAMN54959816,"Palo Alto RWQCP, CA",8000822,2415700000.0,49.74999156336686,151.0,46.13956998173941,7968199,2233300000.0,50.0,140.15656919461975,46.56496155803599
SAMN54959817,"Palo Alto RWQCP, CA",7999416,2415200000.0,50.0,151.0,45.67255718859569,7954605,2276700000.0,50.0,143.11675564028636,45.918068096840145
SAMN54959818,"Palo Alto RWQCP, CA",7997247,2414800000.0,50.0,151.0,54.49890735076874,7976167,2278400000.0,50.0,142.83835882573672,54.92052025803261
SAMN54959819,"Palo Alto RWQCP, CA",7980596,2409700000.0,50.0,151.0,55.066946853325106,7940820,2235500000.0,50.0,140.7798162532333,55.50913488194958
SAMN54959820,"Palo Alto RWQCP, CA",7998959,2415200000.0,51.0,151.0,75.87282508988461,7975632,2238700000.0,51.0,140.35862725361451,76.37716698809474
SAMN54959821,"Palo Alto RWQCP, CA",7999033,2415200000.0,50.0,151.0,67.58133542750147,7974142,2200500000.0,50.0,137.99105483699688,68.17584291133294
SAMN54959822,"Palo Alto RWQCP, CA",7993626,2413600000.0,50.0,151.0,52.74471295016361,7966757,2243000000.0,50.0,140.79732248642705,53.16611184653029
SAMN54959823,"Palo Alto RWQCP, CA",7994478,2413900000.0,50.0,151.0,45.37246779461098,7943710,2227900000.0,50.0,140.2502247060882,45.81851109655832
SAMN55279265,"Palo Alto RWQCP, CA",7993560,2413600000.0,49.0,151.0,50.52205437619892,7953564,2204100000.0,49.0,138.5865071306398,51.0397571959798
SAMN55279266,"Palo Alto RWQCP, CA",8010844,2418800000.0,49.0,151.0,45.698212548686406,7965574,2259900000.0,49.0,141.86963161725697,46.13670483604966
SAMN55279267,"Palo Alto RWQCP, CA",8012192,2419300000.0,49.0,151.0,64.37600895809422,7985823,2273700000.0,49.0,142.3837361534309,64.96781541344505
SAMN54592504,"Sacramento, CA",7989596,2412300000.0,50.0,151.0,37.67913626683357,7948385,2287700000.0,50.12498274806769,143.92726207902612,37.97813422811847
SAMN54592505,"Sacramento, CA",7993589,2413500000.0,51.0,151.0,33.96794743421184,7953077,2327700000.0,51.0,146.35411640048247,34.22381861196925
SAMN54592506,"Sacramento, CA",7981761,2410000000.0,52.0,151.0,33.98135394484447,7935107,2259100000.0,52.0,142.35441305328334,34.009739126572526
SAMN54592491,"Sacramento, CA",7999634,2415500000.0,52.0,151.0,24.157727268492287,7942005,2220200000.0,52.0,139.79723432558907,24.462517796144297
SAMN54592492,"Sacramento, CA",7995011,2414300000.0,52.0,151.0,32.66118637357181,7907816,2256100000.0,52.0,142.66660402821714,32.56473636185754
SAMN54592493,"Sacramento, CA",8004926,2416800000.0,51.0,151.0,41.755730827675066,7959346,2309600000.0,51.0,145.10527114916226,41.95396527092561
SAMN54592494,"Sacramento, CA",7998852,2415200000.0,52.0,151.0,27.852546881722457,7964329,2286200000.0,53.0,143.54961321914251,28.09797062359188
SAMN54592495,"Sacramento, CA",8007297,2417700000.0,52.0,151.0,25.897074677630705,7960629,2304800000.0,52.0,144.77797545897442,26.053998861587715
SAMN54592496,"Sacramento, CA",7997220,2414700000.0,51.0,151.0,41.13409434222172,7972941,2261800000.0,51.0,141.87106878126903,41.45790113811615
SAMN54592497,"Sacramento, CA",7980245,2409600000.0,51.0,151.0,34.4969733261142,7939332,2279600000.0,51.0,143.595281441814,34.72099257758148
SAMN54592498,"Sacramento, CA",7984020,2410800000.0,51.0,151.0,26.638890334950375,7923612,2303600000.0,51.0,145.38038763129745,26.68836123685452
SAMN54592499,"Sacramento, CA",7997275,2414800000.0,51.0,151.0,23.446990650410086,7956439,2294100000.0,51.0,144.18355629949528,23.506456277420284
SAMN54592500,"Sacramento, CA",7993959,2413700000.0,51.0,151.0,45.76229204710235,7959706,2237900000.0,51.0,140.59802535420278,46.24125881184608
SAMN54592501,"Sacramento, CA",7986512,2411400000.0,50.0,151.0,28.590637414524153,7950630,2252200000.0,50.0,141.66311619330796,28.854554530553976
SAMN54592502,"Sacramento, CA",7996192,2414400000.0,51.0,151.0,31.081942853516317,7947967,2253000000.0,51.0,141.7596499834486,31.236255916080797
SAMN54592503,"Sacramento, CA",7993070,2413600000.0,50.0,151.0,19.16043305920505,7954657,2288100000.0,50.37496613618915,143.84004923153822,19.218009379404837
SAMN55039074,"Sacramento, CA",7994033,2413700000.0,50.0,151.0,34.00297159415205,7949919,2245700000.0,50.0,141.2532035232057,34.291049896752114
SAMN55039075,"Sacramento, CA",7986982,2411700000.0,51.0,151.0,30.918792531576695,7937485,2239400000.0,51.0,141.08510132617573,31.08321216124848
SAMN54927434,"NYC (Hospital A), NY",7994603,2413800000.0,51.0,151.0,63.53728250377426,7950513,2279700000.0,51.0,143.38200289717153,63.88591272245156
SAMN54927435,"NYC (Hospital A), NY",7997793,2415000000.0,52.0,151.0,75.2626427097943,7896805,2249300000.0,52.0,142.43289539250367,75.61389438374195
SAMN54927437,"NYC (Hospital A), NY",8010575,2418700000.0,53.0,151.0,69.05178324626243,7948649,2073900000.0,53.0,130.474905546842,69.89373420074484
SAMN54927438,"NYC (Hospital A), NY",8010052,2418500000.0,52.0,151.0,55.64210523403774,7960782,2220200000.0,52.0,139.4660291539198,56.18275141845261
SAMN54927439,"NYC (Hospital A), NY",8009537,2418500000.0,52.0,151.0,53.1132272547475,7960158,2253300000.0,52.0,141.55482008020445,53.58214438150592
SAMN55951730,"NYC (Hospital A), NY",7993989,2413700000.0,48.0,151.0,88.79286691920437,7965033,2251900000.0,48.0,141.3863569052382,89.4607033263075
SAMN55951731,"NYC (Hospital A), NY",7984544,2410900000.0,51.0,151.0,60.04891583924782,7951585,2211700000.0,51.0,139.1016532552944,60.60640426816147
SAMN55951732,"NYC (Hospital A), NY",7990680,2412800000.0,44.0,151.0,90.0575593353597,7972997,2181600000.0,43.0,136.83627317306153,90.69252875588468
SAMN55951733,"NYC (Hospital A), NY",7990766,2412800000.0,54.0,151.0,42.55213006822792,7954495,2193100000.0,54.0,137.8721840921391,43.10754906149
SAMN54927436,"NYC (Hospital A), NY",15995734,4829800000.0,51.49921760389364,151.0,54.180510491967304,15934121,4500300000.0,51.499496897255895,141.23837904205698,54.620774588123595
SAMN54927459,"NYC (Hospital C), NY",8007798,2418000000.0,51.0,151.0,78.66566128168078,7957108,2291700000.0,51.0,144.01974498775184,79.06449895804678
SAMN54927460,"NYC (Hospital C), NY",7992739,2413600000.0,49.0,151.0,78.44884853301696,7952928,2294500000.0,49.74998101328215,144.27027140192894,78.80709465436043
SAMN54927461,"NYC (Hospital C), NY",7996118,2414200000.0,50.0,151.0,61.08814711246692,7939430,2252700000.0,50.0,141.88347967045493,61.395376973758815
SAMN54927462,"NYC (Hospital C), NY",7983313,2410600000.0,52.0,151.0,78.1754058836527,7958166,2207900000.0,53.0,138.74104159174362,78.64161486247453
SAMN55951734,"NYC (Hospital C), NY",7982655,2410500000.0,48.0,151.0,75.94179891124845,7924050,2186600000.0,48.0,137.98567626403164,76.57594105033594
SAMN55951735,"NYC (Hospital C), NY",7985339,2411300000.0,51.0,151.0,68.05566455725689,7961279,2180200000.0,52.0,136.94254032549293,68.65432573600756
SAMN55951736,"NYC (Hospital C), NY",7982633,2410600000.0,49.0,151.0,61.17990786708237,7960291,2213700000.0,50.0,139.07855579651547,61.77889176313204
SAMN55951737,"NYC (Hospital C), NY",7994452,2413700000.0,46.0,151.0,79.5656516220954,7920457,2209000000.0,45.0,139.46665482812418,80.20145630198134
SAMN54927440,"NYC (Hospital B), NY",8010687,2418800000.0,51.0,151.0,46.80839565915387,7967679,2236900000.0,51.0,140.4010894515203,47.25054480572857
SAMN54927441,"NYC (Hospital B), NY",8008667,2418300000.0,45.0,151.0,83.4324541312537,7977666,2168200000.0,45.0,135.90686210728802,84.12352847676125
SAMN54927442,"NYC (Hospital B), NY",8006876,2417500000.0,50.0,151.0,78.71172323071286,7840052,2113200000.0,50.0,134.78857391507097,79.23623509705965
SAMN54927443,"NYC (Hospital B), NY",8008220,2418200000.0,52.0,151.0,69.00268817498669,7963965,2181100000.0,53.0,136.94829529009732,69.69998924222404
SAMN54927444,"NYC (Hospital B), NY",7996971,2414600000.0,51.0,151.0,56.90582522334481,7957410,2001100000.0,51.0,125.75335310107184,57.65214925356119
SAMN54927445,"NYC (Hospital B), NY",7998319,2414900000.0,55.87501748804968,151.0,39.275297059060435,7566234,1783800000.0,56.0,117.90599187125324,36.829540256795845
SAMN54927446,"NYC (Hospital B), NY",8001509,2416000000.0,51.0,151.0,58.753002206959835,7954902,2198400000.0,51.0,138.19001604293803,59.137771377716135
SAMN54927447,"NYC (Hospital B), NY",8004913,2416900000.0,52.0,151.0,59.84759494555552,7952566,2236400000.0,52.0,140.62458016695493,60.22865628384913
SAMN54927448,"NYC (Hospital B), NY",8007134,2417800000.0,51.0,151.0,62.431026433773695,7967963,2208400000.0,51.0,138.59185227140236,62.884078549371615
SAMN54927449,"NYC (Hospital B), NY",8005708,2417500000.0,49.0,151.0,61.08539029926001,7934357,2241600000.0,48.750008727865406,141.27743596614067,61.36018203024437
SAMN54927450,"NYC (Hospital B), NY",8003851,2416800000.0,51.0,151.0,66.33247052027176,7964113,2253300000.0,51.0,141.48208909140288,66.74622286694145
SAMN54927451,"NYC (Hospital B), NY",8003938,2416700000.0,50.0,151.0,70.0226421416358,7964837,2206900000.0,50.0,138.55083945848483,70.5219879622496
SAMN54927452,"NYC (Hospital B), NY",7995779,2414200000.0,45.0,151.0,85.39319863521128,7964963,2280300000.0,45.0,143.15898134115625,85.77579289006383
SAMN54927453,"NYC (Hospital B), NY",7988454,2412100000.0,58.0,151.0,11.186379484659446,7936544,2049800000.0,59.12497618610821,129.15117795604738,11.027183886545163
SAMN54927454,"NYC (Hospital B), NY",8005790,2417600000.0,47.0,151.0,74.94105097083786,7950977,2283600000.0,46.0,143.62112775574624,75.26751526194718
SAMN54927455,"NYC (Hospital B), NY",8003601,2416800000.0,45.0,151.0,95.00516795919002,7981259,2175400000.0,45.0,136.26914726110255,95.60116871915686
SAMN54927456,"NYC (Hospital B), NY",7999072,2415200000.0,48.0,151.0,73.5641850380405,7897514,2279700000.0,48.0,144.34045485706008,73.7064962534186
SAMN54927457,"NYC (Hospital B), NY",7998619,2415100000.0,45.0,151.0,93.75143244546028,7978189,1977100000.0,44.0,123.91621525887642,94.5305666866996
SAMN54927458,"NYC (Hospital B), NY",7989229,2412200000.0,47.0,151.0,83.91265769638058,7898224,2253600000.0,47.0,142.69130572898413,84.19151692790932
SAMN55279285,"NYC (Hospital B), NY",7991721,2413200000.0,51.0,151.0,52.10264826725157,7965148,2228300000.0,52.0,139.89475694613583,52.63812047976807
SAMN55279286,"NYC (Hospital B), NY",7990456,2412900000.0,54.0,151.0,41.87122719148206,7960219,2240300000.0,54.0,140.7472685110799,42.29042198427903
SAMN55279287,"NYC (Hospital B), NY",7994763,2414300000.0,46.0,151.0,85.50593619479716,7950047,2218100000.0,46.0,139.52245263455674,86.12588127621189
SAMN55279288,"NYC (Hospital B), NY",7994494,2413800000.0,54.0,151.0,63.11779923505514,7955464,2246400000.0,55.0,141.20020422441732,63.77163953950176
SAMN54927463,"NYC (Hospital D), NY",8010872,2419000000.0,50.0,151.0,73.95502351803123,7975251,2287500000.0,50.0,143.4271565872974,74.56659869869112
SAMN54927464,"NYC (Hospital D), NY",8010451,2418900000.0,49.0,151.0,73.86814716840405,7977275,2281400000.0,49.0,143.02071735022298,74.54249401123062
SAMN54927465,"NYC (Hospital D), NY",8009886,2418400000.0,50.0,151.0,77.0370917975994,7960856,2214400000.0,50.0,139.0950150335592,77.7663367216476
SAMN54927466,"NYC (Hospital D), NY",8008750,2418400000.0,44.0,151.0,86.3942160384933,7978752,2245600000.0,43.0,140.74126874729282,87.09664101239387
SAMN54927467,"NYC (Hospital D), NY",8010349,2418600000.0,49.0,151.0,59.31192408703659,7919095,2216500000.0,49.0,139.9657858000188,59.652876448198384
SAMN54927468,"NYC (Hospital D), NY",8008445,2418300000.0,51.0,151.0,81.5955390005543,7989085,2173700000.0,51.0,136.03660062447702,82.26805990253793
SAMN54927469,"NYC (Hospital D), NY",8007827,2417700000.0,47.0,151.0,66.89759123066597,7951983,2241100000.0,47.0,140.93368704384807,67.41892203479203
SAMN54927470,"NYC (Hospital D), NY",8010365,2418800000.0,49.0,151.0,66.67251016731312,7961021,2189200000.0,49.0,137.51409467453985,67.40565661846594
SAMN54927471,"NYC (Hospital D), NY",8007541,2417900000.0,49.0,151.0,73.56708847505938,7936421,2239300000.0,49.0,141.09581245752966,74.175888127024
SAMN54927472,"NYC (Hospital D), NY",8008794,2418400000.0,49.0,151.0,62.61253982848549,7964241,2266900000.0,49.0,142.3428401400711,63.25345374849366
SAMN55951738,"NYC (Hospital D), NY",7982410,2410300000.0,50.0,151.0,65.11711421885215,7943122,2198900000.0,50.0,138.43595773802795,65.7351817919897
SAMN55951739,"NYC (Hospital D), NY",7982724,2410600000.0,49.0,151.0,77.69047764969426,7952444,2153800000.0,49.0,135.44816624926878,78.44676582300978
SAMN55951740,"NYC (Hospital D), NY",7983587,2410500000.0,48.0,151.0,58.662977702163104,7959771,2270400000.0,48.0,142.63481122760945,59.091824078420615
SAMN55951741,"NYC (Hospital D), NY",7996937,2414700000.0,45.0,151.0,91.2825664137454,7973750,2237400000.0,45.0,140.3205812196269,91.92898636907069
SAMN55951742,"NYC (Hospital D), NY",7993449,2413600000.0,53.0,151.0,60.5133121904721,7959508,2242400000.0,53.0,140.88136659954358,61.182572655206435
SAMN55951743,"NYC (Hospital D), NY",7993540,2413600000.0,48.0,151.0,62.247294855926555,7960839,2314800000.0,48.0,145.4098252081219,62.72608061807029
SAMN54911888,"Miami-Dade CDWWTP, FL",2001469,600300000.0,49.0,150.0,27.474972118029957,1857871,549000000.0,48.0,147.80403268041752,28.160419657302107
SAMN54911890,"Miami-Dade CDWWTP, FL",1999518,599800000.0,53.0,150.0,29.08613660576129,1797459,529000000.0,50.0,147.2025203356516,28.79020270983063
SAMN54911891,"Miami-Dade CDWWTP, FL",4003183,1200800000.0,50.25005227090543,150.0,26.352652050144115,3781892,1120500000.0,49.249667362262066,148.16655499416694,26.63203014474539
SAMN54911892,"Miami-Dade CDWWTP, FL",2000649,600100000.0,49.499993752027464,150.0,29.747242253571596,1851937,542100000.0,48.0,146.3896895520744,30.20765145045167
SAMN54911854,"Miami-Dade CDWWTP, FL",4002961,1200600000.0,54.0,150.0,25.159489222795305,3354533,964800000.0,51.0,143.8367613316071,24.10882776710492
SAMN54911856,"Miami-Dade CDWWTP, FL",2001313,600300000.0,58.0,150.0,29.640089590185475,1329647,372500000.0,48.0,140.14165601847708,24.058683640088667
SAMN54911857,"Miami-Dade CDWWTP, FL",2001219,600300000.0,52.49929917715153,150.0,26.092200348507586,1836983,535800000.0,50.49909770531355,145.85698071239636,25.913984856854004
SAMN54911859,"Miami-Dade CDWWTP, FL",999454,299800000.0,55.0,150.0,39.41285063445669,883508,220600000.0,52.0,124.87872662160387,38.12847195954724
SAMN54911860,"Miami-Dade CDWWTP, FL",2999967,899800000.0,58.0,150.0,56.50657470144445,2192931,505700000.0,51.0,115.33011549382996,52.04758107766567
SAMN54911861,"Miami-Dade CDWWTP, FL",1001050,300300000.0,55.0,150.0,44.33228833961466,852462,203900000.0,51.0,119.62349113508871,43.53094339237026
SAMN54911862,"Miami-Dade CDWWTP, FL",999902,299900000.0,54.0,150.0,36.65597315670867,933789,254500000.0,52.0,136.2718836910694,37.28284660904995
SAMN54911863,"Miami-Dade CDWWTP, FL",999855,299900000.0,52.0,150.0,43.93901569795536,976149,283900000.0,52.0,145.43596008396258,44.49728919834834
SAMN54911864,"Miami-Dade CDWWTP, FL",999338,299800000.0,53.0,150.0,46.29304766448992,948662,277500000.0,52.0,146.29727342298943,47.53903925563914
SAMN54911865,"Miami-Dade CDWWTP, FL",1000674,300200000.0,52.0,150.0,44.69744890501942,973497,284100000.0,52.0,145.91593143070804,45.559445563065104
SAMN54911866,"Miami-Dade CDWWTP, FL",997930,299300000.0,52.0,150.0,42.33546562544082,973611,278500000.0,51.0,143.04994037659804,43.25242528082383
SAMN54911867,"Miami-Dade CDWWTP, FL",999480,299800000.0,49.0,150.0,27.49505967202664,980043,292900000.0,49.0,149.47614033261806,27.448596603504303
SAMN54911868,"Miami-Dade CDWWTP, FL",997782,299300000.0,54.0,150.0,33.758593663603165,875580,258100000.0,51.0,147.44021391534753,33.56824298718311
SAMN54911869,"Miami-Dade CDWWTP, FL",997630,299200000.0,50.0,150.0,34.64817441039875,980383,291000000.0,50.0,148.44264180427444,34.841639759542616
SAMN54911870,"Miami-Dade CDWWTP, FL",1000271,300000000.0,54.0,150.0,32.58784845395847,861395,247500000.0,52.0,143.6891013994741,32.379253531148535
SAMN54911871,"Miami-Dade CDWWTP, FL",999703,299900000.0,50.0,150.0,27.678478522156936,979357,291700000.0,50.0,148.94320610359654,27.77429303788544
SAMN54911872,"Miami-Dade CDWWTP, FL",999772,299900000.0,54.0,150.0,33.471626632310574,866152,251100000.0,52.0,144.99817699433817,33.65378278463341
SAMN54911873,"Miami-Dade CDWWTP, FL",1000463,300100000.0,52.0,150.0,36.799915445267985,947865,274600000.0,51.0,144.8932616986596,37.582646673063635
SAMN54911874,"Miami-Dade CDWWTP, FL",1001886,300500000.0,56.0,150.0,33.25462836853116,870027,246600000.0,53.0,141.7568167424689,33.517795338468545
SAMN54911875,"Miami-Dade CDWWTP, FL",999557,299800000.0,54.0,150.0,28.401392201625317,878218,254400000.0,52.0,144.87408251709712,26.82932495517973
SAMN54911876,"Miami-Dade CDWWTP, FL",1000095,300000000.0,51.0,150.0,26.25267894227282,942433,275000000.0,50.0,145.9359307239878,26.47111826671932
SAMN54911877,"Miami-Dade CDWWTP, FL",2000926,600200000.0,53.0,150.0,29.228341579486408,1777640,506800000.0,51.0,142.5476266285637,29.55878119830304
SAMN54911878,"Miami-Dade CDWWTP, FL",2000887,600200000.0,54.0,150.0,26.944473038685125,1796906,515600000.0,52.0,143.47885559956947,27.241202376184393
SAMN54911879,"Miami-Dade CDWWTP, FL",1998986,599600000.0,58.0,150.0,31.78186913241636,1233388,341000000.0,49.0,138.33898700165722,22.63999407184968
SAMN54911880,"Miami-Dade CDWWTP, FL",1998485,599400000.0,53.0,150.0,34.786355855676774,1734467,497800000.0,50.0,143.51551341132463,35.500040846846055
SAMN54911881,"Miami-Dade CDWWTP, FL",999802,299900000.0,58.0,150.0,34.111646820044754,682928,177800000.0,52.0,130.1935562753321,27.303066689186338
SAMN54911882,"Miami-Dade CDWWTP, FL",1000313,300000000.0,59.0,150.0,40.075646352297234,591911,161300000.0,50.0,136.33553439621835,32.36909770408275
SAMN54911883,"Miami-Dade CDWWTP, FL",1000061,300000000.0,52.0,150.0,35.013168917004705,835785,242800000.0,48.0,145.28231124033096,34.72615891169917
SAMN54911884,"Miami-Dade CDWWTP, FL",1001422,300400000.0,56.0,150.0,34.36238561175455,720746,199400000.0,49.0,138.3624543181648,29.62238694597626
SAMN55951660,"Miami-Dade CDWWTP, FL",1001168,300300000.0,54.0,150.0,29.34348282498948,823201,237200000.0,50.0,144.11211599597183,27.165766866415964
SAMN54911885,"Miami-Dade CDWWTP, FL",999749,299900000.0,60.0,150.0,34.696372990366356,553001,156100000.0,49.0,141.20143815291473,17.449560442099127
SAMN54911886,"Miami-Dade CDWWTP, FL",999362,299800000.0,54.0,150.0,39.95403372401412,846818,244500000.0,52.0,144.41787255348848,40.48094213842693
SAMN54911887,"Miami-Dade CDWWTP, FL",998368,299500000.0,55.0,150.0,33.75419247690145,776982,226700000.0,50.0,145.9183764874862,30.827171217189047
SAMN55279262,"Miami-Dade CDWWTP, FL",998388,299500000.0,52.0,150.0,48.27961047001753,937552,259600000.0,50.0,138.47464940611297,48.96737133870316
SAMN55279263,"Miami-Dade CDWWTP, FL",1000871,300200000.0,54.0,150.0,27.16774156917316,784075,227700000.0,49.0,145.26038580492937,22.92131072063593
SAMN55279264,"Miami-Dade CDWWTP, FL",1000172,300000000.0,51.0,150.0,20.211401716404225,815677,238000000.0,47.0,145.94253852934435,15.236573956255882
